Note ID	type	de_article	de_word_short	en_word	de_word_full	de_sentence	en_sentence	notes	audio_de_word	audio_de_sentence	tags
B11953	noun	der	Gewinn	profit, prize	der Gewinn, -e	Ich habe bei einem Ratespiel mitgemacht. Der Hauptgewinn ist ein Auto.	I took part in a guessing game. The main prize is a car.		[sound:word_B12978.mp3]	 [sound:googletts-da4be078-92f5036b-a334001d-5641a478-61a9f2b7.mp3]	B1_goethe_noun
B11954	verb		wiederholen	to repeat	wiederholen, wiederholt, wiederholte, hat wiederholt	Ich wiederhole: Die Nummer ist 3487.	I repeat: the number is 3487.		 [sound:googletts-a22cfc58-7b1fb9c4-7968b54c-894ccc22-aca6f54d.mp3]	 [sound:googletts-8b7b4099-d9ccb5f8-fbf82ab8-21db8bd9-b680b606.mp3]	B1_goethe_verb
B11955	noun	die	Ruhe	calmpeace, quiet, rest	die Ruhe	Ruhe, bitte!	Quiet, please!		[sound:word_B10832.mp3]	 [sound:googletts-1e6662ce-a30d24b0-2bde5e67-0ac9dd6c-3707bb6e.mp3]	B1_goethe_noun
B11956	noun	die	Ruhe	calmpeace, quiet, rest	die Ruhe	Lass mich jetzt endlich in Ruhe!	Leave me alone now!		[sound:word_B10833.mp3]	 [sound:googletts-b223e8b8-51a9002a-f3b607ea-11fc516c-8e369426.mp3]	B1_goethe_noun
B11957	noun	die	Ruhe	calmpeace, quiet, rest	die Ruhe	Ich brauche meine Ruhe.	I need my peace and quiet.		[sound:word_B10834.mp3]	 [sound:googletts-99568d41-da738468-833ebae3-c08bc6db-f0b02f41.mp3]	B1_goethe_noun
B11958	noun	die	Darstellung	representation	die Darstellung, -en	Ihr Buch enthält eine klare Darstellung dieser Probleme.	Your book contains a clear presentation of these problems.		[sound:word_B14092.mp3]	 [sound:googletts-0eb5d7b2-4fdb23e3-49fba60f-d9a15cd3-6910d4d8.mp3]	B1_goethe_noun
B11959	other		ruhig	quiet, calm	ruhig	Ich suche ein ruhiges Zimmer.	I am looking for a quiet room.		 [sound:googletts-91fa2a8d-bc262b16-31d7ba38-be56cfd6-bdaa26ac.mp3]	 [sound:googletts-086076ed-f34c422f-ea05cbaf-3b634c22-f699c78e.mp3]	B1_goethe_other
B11960	other		ruhig	quiet, calm	ruhig	Nachts ist es hier in der Straße sehr ruhig.	The street is very quiet at night.		 [sound:googletts-91fa2a8d-bc262b16-31d7ba38-be56cfd6-bdaa26ac.mp3]	 [sound:googletts-e2beb576-407c8012-03cde173-fa5e27f8-f683d989.mp3]	B1_goethe_other
B11961	other		ruhig	quiet, calm	ruhig	Du kannst ruhig rauchen.	You can go ahead and smoke.		 [sound:googletts-91fa2a8d-bc262b16-31d7ba38-be56cfd6-bdaa26ac.mp3]	 [sound:googletts-0c170287-ba261bca-cd8581f5-cb6b2f02-c58bff8a.mp3]	B1_goethe_other
B11962	noun	der	Traum	dream	der Traum, ¨-e	Mein Traum ist ein eigenes Geschäft.	My dream is to have my own business.		[sound:word_B11382.mp3]	 [sound:googletts-b5e0b369-8a295684-8eeb4eb6-a733905a-26b60414.mp3]	B1_goethe_noun
B11963	other		Traum-	dream	Traum-	Mein Traumberuf ist Feuerwehrmann.	My dream job is a firefighter.		 [sound:googletts-69b2dba7-45783874-138addcc-4f7cc196-b661a378.mp3]	 [sound:googletts-f2e0fad5-7fa2bc24-15a8883c-7c504a70-5b425ab2.mp3]	B1_goethe_other
B11964	verb		behandeln	to treat	behandeln, behandelt, behandelte, hat behandelt	Welcher Arzt hat Sie bis jetzt behandelt?	Which doctor has treated you so far?		 [sound:googletts-9f9b422e-96019a42-5bd52aca-1be09d73-de409956.mp3]	 [sound:googletts-7e314b55-637acd42-fa35014d-81823c49-ffd5c57d.mp3]	B1_goethe_verb
B11965	verb		behandeln	to treat	behandeln, behandelt, behandelte, hat behandelt	So lasse ich mich von Ihnen nicht länger behandeln.	I won&#x27;t let you treat me like this any longer.		 [sound:googletts-9f9b422e-96019a42-5bd52aca-1be09d73-de409956.mp3]	 [sound:googletts-7d44014e-1236a54f-98d4891e-c3c4f479-ff2e251a.mp3]	B1_goethe_verb
B11966	verb		aufhören	to stop (with)	aufhören, hört auf, hörte auf, hat aufgehört (mit + Dativ)	Es hört nicht auf zu schneien.	It doesn&#x27;t stop snowing.		 [sound:googletts-d58cfd0f-328e474a-9dbf6e1d-635d2a84-1551210c.mp3]	 [sound:googletts-f2c9c293-fb938dce-6eec0235-45875dc1-5dc14725.mp3]	B1_goethe_verb
B11967	verb		aufhören	to stop (with)	aufhören, hört auf, hörte auf, hat aufgehört (mit + Dativ)	Wann hört ihr mit der Arbeit auf?	When will you stop working?		 [sound:googletts-d58cfd0f-328e474a-9dbf6e1d-635d2a84-1551210c.mp3]	 [sound:googletts-989c4ffa-cdfaa661-0b8c770c-815e4fcc-55f9d9b4.mp3]	B1_goethe_verb
B11968	verb		aufhören	to stop (with)	aufhören, hört auf, hörte auf, hat aufgehört (mit + Dativ)	Hier hört die Hauptstraße auf.	This is where the main road ends.		 [sound:googletts-d58cfd0f-328e474a-9dbf6e1d-635d2a84-1551210c.mp3]	 [sound:googletts-e1d0ee1f-2d062c9f-24d6768c-7c6c7d95-264d2cf8.mp3]	B1_goethe_verb
B11969	verb		schützen	to protect	schützen, schützt, schützte, hat geschützt	Diese Impfung schützt vor Grippe.	This vaccination protects against influenza.		 [sound:googletts-0925b034-d14523e0-8d246060-19ecbfc0-0f7a4199.mp3]	 [sound:googletts-006fdbbf-914476b6-da485b5b-716ab9b5-9f055356.mp3]	B1_goethe_verb
B11970	verb		diskutieren	to discuss (sth.)	diskutieren, diskutiert, diskutierte, hat diskutiert (über)	Wir haben lange diskutiert, wie wir das Büro einrichten sollen.	We spent a long time discussing how we should furnish the office.		 [sound:googletts-85afcd64-8aa5195b-b8c5e13c-b4c5cf0d-caa036b6.mp3]	 [sound:googletts-6261ce4b-1dde6cdb-273e6d0b-ee089f30-2a207176.mp3]	B1_goethe_verb
B11971	noun	der	Lautsprecher	loudspeaker	der Lautsprecher, -	Bitte achten Sie auch auf die Lautsprecher-Ansagen am Bahnhof.	Please also pay attention to the loudspeaker announcements at the station.		[sound:word_B13214.mp3]	 [sound:googletts-a6a51262-c8668984-5dd34283-4088a47d-cc65d235.mp3]	B1_goethe_noun
B11972	verb		produzieren	to produce	produzieren, produziert, produzierte, hat produziert	Unsere Firma produziert Feuerzeuge.	Our company produces lighters.		 [sound:googletts-facf80f1-a3104281-97fae3d3-a1b55f4f-a165ae40.mp3]	 [sound:googletts-59e38a4b-1c2f483f-19013678-505a34a8-b86ad50f.mp3]	B1_goethe_verb
B11973	noun	die	Kritik	criticism	die Kritik, -en	Es gibt viel Kritik an der Politik der Regierung.	There is a lot of criticism of the government&#x27;s policy.		[sound:word_B13653.mp3]	 [sound:googletts-bd1bbfc2-6bd46316-f8666b62-a56e72b0-947e466c.mp3]	B1_goethe_noun
B11974	noun	die	Kritik	criticism	die Kritik, -en	Dieser Film hat sehr gute Kritiken bekommen.	This movie has received very good reviews.		[sound:word_B13654.mp3]	 [sound:googletts-ab3fd643-962a33c8-5465190a-055071c5-aa302640.mp3]	B1_goethe_noun
B11975	noun	der	Trainer, Trainerin	trainer	der Trainer, - <br>die Trainerin, -nen	Ich finde unseren Trainer sehr nett.	I think our coach is very nice.		[sound:word_B12962.mp3]	 [sound:googletts-068494ac-96ecf2c6-98179cce-9938433a-3c3dd03e.mp3]	B1_goethe_noun
B11976	verb		melden	to report, answer	melden, meldet, meldete, hat gemeldet	Ich habe schon zweimal angerufen. Aber es meldet sich niemand.	I have already called twice. But no one answers.		 [sound:googletts-1539d992-2ee82368-9aac73d6-2775f96f-112df2a6.mp3]	 [sound:googletts-cbf3110d-2e39639d-bf9a549b-163c23d3-0f161348.mp3]	B1_goethe_verb
B11977	verb		melden	to report, answer	melden, meldet, meldete, hat gemeldet	Den Unfall müssen Sie der Versicherung melden.	You must report the accident to the insurance company.		 [sound:googletts-1539d992-2ee82368-9aac73d6-2775f96f-112df2a6.mp3]	 [sound:googletts-246b2a5b-f70b1375-46d95912-40f95613-9dbbdff5.mp3]	B1_goethe_verb
B11978	verb		melden	to report, answer	melden, meldet, meldete, hat gemeldet	Warum hast du dich so lange nicht gemeldet? Warst du krank?	Why haven&#x27;t you been in touch for so long? Were you ill?		 [sound:googletts-1539d992-2ee82368-9aac73d6-2775f96f-112df2a6.mp3]	 [sound:googletts-0637b4c4-17136852-42d3ddb3-2eb77ac7-457c35ab.mp3]	B1_goethe_verb
B11979	noun	das	Opfer	victim	das Opfer, -	Bei der Schiffskatastrophe gab es viele Opfer.	There were many victims of the shipwreck.		[sound:word_B11214.mp3]	 [sound:googletts-a44c1cd2-65b17c27-810ccd1a-a1a1e24e-1c0a7103.mp3]	B1_goethe_noun
B11980	noun	der	Titel	title	der Titel, -	Wie heißt der Film? – Ich weiß den Titel nicht mehr.	What is the name of the movie? - I can&#x27;t remember the title.		[sound:word_B12596.mp3]	 [sound:googletts-9551fcb1-49828ae2-ad0873c9-78c85824-9317dc8d.mp3]	B1_goethe_noun
B11981	noun	der	Titel	title	der Titel, -	Haben Sie einen Titel? – Ja, Doktor.	Do you have a title? - Yes, doctor.		[sound:word_B12597.mp3]	 [sound:googletts-05ba18fc-4f56ea7b-98733c85-73e724e9-bba8d337.mp3]	B1_goethe_noun
B11982	noun	der	Eindruck	impression	der Eindruck, ¨-e	Ich finde die Leute auf der Straße ziemlich unfreundlich. Wie ist dein Eindruck?	I find the people on the street pretty unfriendly. What is your impression?		[sound:word_B12302.mp3]	 [sound:googletts-61a11642-71038424-9bc87f23-0fc7cdc0-29315860.mp3]	B1_goethe_noun
B11983	noun	der	Eindruck	impression	der Eindruck, ¨-e	Ich glaube, ich habe bei dem Vorstellungsgespräch einen guten Eindruck gemacht.	I think I made a good impression at the interview.		[sound:word_B12303.mp3]	 [sound:googletts-75991130-00403ece-c863421d-c77bcf10-718297e4.mp3]	B1_goethe_noun
B11984	noun	der	Baum	tree	der Baum, ¨-e	Wir haben zwei Bäume im Garten.	We have two trees in the garden.		[sound:word_B11930.mp3]	 [sound:googletts-8bc26d9b-c88b7e3e-b9b4a1b6-db408000-9980a312.mp3]	B1_goethe_noun
B11985	noun	die	Diskussion	discussion	die Diskussion, -en	Im Fernsehen gab es eine Diskussion zum Thema „Kinderbetreuung“.	There was a discussion on television about childcare.		[sound:word_B13188.mp3]	 [sound:googletts-f7b79ea7-3e8e1ba4-c12aa11f-acc0a601-cb7a9a00.mp3]	B1_goethe_noun
B11986	noun	der	Student, Studentin	student	der Student, -en <br>die Studentin, -nen	Schüler und Studenten zahlen die Hälfte.	Pupils and students pay half price.		[sound:word_B13591.mp3]	 [sound:googletts-6c56dae7-e08daca6-3f420452-3610271e-1f43cab8.mp3]	B1_goethe_noun
B11987	noun	der	Studierende	students	der Studierende, -n <br>die Studierende, -n	Zehn Studierende besuchen das Seminar.	Ten students attend the seminar.		[sound:word_B13606.mp3]	 [sound:googletts-0b1bd9af-d9803ccf-7bd64eb1-bb6e9b44-27ee7c41.mp3]	B1_goethe_noun
B11988	noun	die	Bevölkerung	population	die Bevölkerung, -en	11 % der Bevölkerung wurden nicht im Inland geboren.	11 % of the population was not born in Germany.		[sound:word_B13200.mp3]	 [sound:googletts-7be00c6b-5143a4bb-b80a1b2b-8a8ad17c-9aef69b6.mp3]	B1_goethe_noun
B11989	noun	der	Finger	finger	der Finger, -	Alessandro hat sich in den Finger geschnitten.	Alessandro has cut his finger.		[sound:word_B11429.mp3]	 [sound:googletts-e6c70dda-ee64aa69-4f929aa2-7dd79462-0f25350f.mp3]	B1_goethe_noun
B11990	other		total	total	total	Der Film war total langweilig.	The movie was totally boring.		 [sound:googletts-e1fbc546-87eda8ff-cc929db7-8f163ce6-16517607.mp3]	 [sound:googletts-50a6c832-69e02955-9f38099b-c27e9020-d04e2a4e.mp3]	B1_goethe_other
B11991	noun	die	Schulter	shoulder	die Schulter, -n	Ich habe Schmerzen in der rechten Schulter.	I have pain in my right shoulder.		[sound:word_B12525.mp3]	 [sound:googletts-7dbe6eea-3ce2e8c7-926a5d9e-b546c0c0-c10a8fdb.mp3]	B1_goethe_noun
B11992	noun	der	Wald	forest	der Wald, ¨-er	Hinter unserem Haus fängt der Wald an.	The forest begins behind our house.		[sound:word_B11706.mp3]	 [sound:googletts-f78d383b-67695887-142a4c4f-bcc8d3e8-9610403c.mp3]	B1_goethe_noun
B11993	noun	der	Wald	forest	der Wald, ¨-er	Ich gehe gern im Wald spazieren.	I like going for walks in the forest.		[sound:word_B11707.mp3]	 [sound:googletts-cb2eca36-b1ca2a99-66fb6ea9-bf4fba32-e4b440c4.mp3]	B1_goethe_noun
B11994	noun	die	Insel	island	die Insel, -n	Ich würde dieses Mal gern auf einer Insel Ferien machen.	I would like to go on vacation to an island this time.		[sound:word_B11795.mp3]	 [sound:googletts-7b16b9d6-025150e0-ddfc598e-f2d30132-ea1419d6.mp3]	B1_goethe_noun
B11995	noun	der	Schluss	end, conclusion	der Schluss (Sg.)	Ich muss jetzt Schluss machen. Es klingelt an der Tür.	I have to go now. The doorbell rings.		[sound:word_B11315.mp3]	 [sound:googletts-8c5e3123-4988f7fd-7a762399-f41161c5-adeb90c3.mp3]	B1_goethe_noun
B11996	noun	der	Schluss	end, conclusion	der Schluss (Sg.)	Zum Schluss nochmals herzlichen Dank.	Finally, thank you once again.		[sound:word_B11316.mp3]	 [sound:googletts-f28b6a8b-695f7ad2-cb74f754-c05abaa9-dbc60837.mp3]	B1_goethe_noun
B11997	other		kulturell	cultural	kulturell	Es gibt große kulturelle Unterschiede zwischen den Ländern.	There are major cultural differences between countries.		 [sound:googletts-b2277e5a-2f113a3b-97622b02-ba072e01-c518f403.mp3]	 [sound:googletts-7cc6eb44-6f2385ff-38bf8cf7-3fb5b55a-349506d0.mp3]	B1_goethe_other
B11998	noun	der	Beruf	profession	der Beruf, -e	Was sind Sie von Beruf?	What is your profession?		[sound:word_B12314.mp3]	 [sound:googletts-20611710-b99ff5e5-b47b3b33-10923269-d5940c01.mp3]	B1_goethe_noun
B11999	other		nötig	necessary	nötig	Wenn es nötig ist, nehmen Sie noch eine Tablette.	If necessary, take another tablet.		 [sound:googletts-fd222f6a-d24ae1dd-711902a5-3fe04e0d-f553c235.mp3]	 [sound:googletts-448e7895-7491a357-06467237-c60c9b97-2ee0def1.mp3]	B1_goethe_other
B12000	other		nötig	necessary	nötig	Kann ich Ihnen helfen? – Danke, nicht nötig.	Can I help you? - Thank you, not necessary.		 [sound:googletts-fd222f6a-d24ae1dd-711902a5-3fe04e0d-f553c235.mp3]	 [sound:googletts-dee54d7d-8765b4b0-d5740e9a-269d3eb5-db13e48d.mp3]	B1_goethe_other
B12001	noun	der	Sieg	victory	der Sieg, -e	Unsere Mannschaft hat gewonnen. Wir freuen uns über den Sieg.	Our team has won. We are delighted with the victory.		[sound:word_B12093.mp3]	 [sound:googletts-4f5981df-24d5401b-d62604a4-a33a7b29-276a4993.mp3]	B1_goethe_noun
B12002	noun	die	Küche	kitchen	die Küche, -n	Ich suche eine Wohnung mit drei Zimmern, Küche und Bad.	I am looking for an apartment with three rooms, kitchen and bathroom.		[sound:word_B11690.mp3]	 [sound:googletts-fcbc1a61-7500e121-149ab75f-9481777a-1cbc9720.mp3]	B1_goethe_noun
B12003	noun	die	Küche	kitchen	die Küche, -n	Ich mag die deutsche Küche.	I like German cuisine.		[sound:word_B11691.mp3]	 [sound:googletts-ad4fdc59-903da67a-40451c6a-8501dfd5-098c42a8.mp3]	B1_goethe_noun
B12004	other		verantwortlich	responsible	verantwortlich	Sie sind für Ihre Kinder verantwortlich.	You are responsible for your children.		 [sound:googletts-7c2f2ac1-64eb0bba-468d78a0-69a79814-487e3fbe.mp3]	 [sound:googletts-0a95e6d1-78f568a5-fea214c8-9675e72e-27514a4b.mp3]	B1_goethe_other
B12005	noun	der	Spaß	fun	der Spaß (Sg.)	Meine Arbeit macht mir viel Spaß.	I really enjoy my work.		[sound:word_B10895.mp3]	 [sound:googletts-ab109000-df4c66c0-01f95e3a-ca4eea5a-101ef013.mp3]	B1_goethe_noun
B12006	noun	der	Spaß	fun	der Spaß (Sg.)	Viel Spaß bei der Party!	Have fun at the party!		[sound:word_B10896.mp3]	 [sound:googletts-70f5ea48-beef0da4-7ffc719d-258557da-9e9d77ef.mp3]	B1_goethe_noun
B12007	verb		herstellen	to manufacture	herstellen, stellt her, stellte her, hat hergestellt	In unserer Firma stellen wir Schokolade her.	We make chocolate in our company.		 [sound:googletts-a501db30-7cda4146-bd9dd1bb-e1253070-12bc71a5.mp3]	 [sound:googletts-5a8e5a9a-64f0a5c2-31977d5d-daeaf8fc-ee9d7992.mp3]	B1_goethe_verb
B12008	verb		überlegen	to consider, think	überlegen, überlegt, überlegte, hat überlegt	Ich kann mich nicht entscheiden. Ich muss mir das noch überlegen.	I can&#x27;t make up my mind. I still have to think about it.		 [sound:googletts-909e0695-037ca4b1-698908cd-e9af0cfb-d178be59.mp3]	 [sound:googletts-d4b20c2d-ac3c45a3-527a3d31-41f2a755-e4f04081.mp3]	B1_goethe_verb
B12009	verb		überlegen	to consider, think	überlegen, überlegt, überlegte, hat überlegt	Ich habe mir überlegt, ein Auto zu kaufen.	I&#x27;ve been thinking about buying a car.		 [sound:googletts-909e0695-037ca4b1-698908cd-e9af0cfb-d178be59.mp3]	 [sound:googletts-83ed8f52-7216099a-75e8d6fe-5839aac7-66c8f148.mp3]	B1_goethe_verb
B12010	other		ernst	serious	ernst	Der starke Verkehr ist ein ernstes Problem.	The heavy traffic is a serious problem.		 [sound:googletts-711c39c3-dd886e0d-69238232-27ae1a63-20c00b8f.mp3]	 [sound:googletts-02dd1efd-ba49b636-358aeda4-76a337b3-66b6049f.mp3]	B1_goethe_other
B12011	noun	der	Roman	novel	der Roman, -e	Ich lese gern Romane.	I like reading novels.		[sound:word_B12588.mp3]	 [sound:googletts-7bce87e6-c083524f-7fc067da-f2d15c51-65d83c5f.mp3]	B1_goethe_noun
B12012	verb		kämpfen	to fight (for/against)	kämpfen, kämpft, kämpfte, hat gekämpft (für/gegen + Akkusativ)	Die Frauen kämpfen für mehr Rechte.	The women are fighting for more rights.		 [sound:googletts-f90d3067-86f300a1-7038e6f4-65dfa73a-a92520ba.mp3]	 [sound:googletts-bba17e72-89b80f9c-b8388902-fbf74a73-b8030398.mp3]	B1_goethe_verb
B12013	verb		versprechen	to promise	versprechen, verspricht, versprach, hat versprochen	Meine Mutter hat mir versprochen, mich abzuholen.	My mother promised to pick me up.		 [sound:googletts-eb0928de-81a38acd-4a5a87f2-0d6b8fac-33423188.mp3]	 [sound:googletts-3227502d-55dc2e2e-c66f00f2-2098b21b-ac5cfecc.mp3]	B1_goethe_verb
B12014	verb		heben	to lift	heben, hebt, hob, hat gehoben	Kannst du mir helfen? Das Paket kann ich allein nicht heben.	Can you help me? I can&#x27;t lift the parcel on my own.		 [sound:googletts-1eff1bc0-e05dbde2-ca1b1dae-3655efb0-ed05ee33.mp3]	 [sound:googletts-f7175cdf-1c633265-ec210376-aa3eef40-24b5e4dc.mp3]	B1_goethe_verb
B12015	verb		heben	to lift	heben, hebt, hob, hat gehoben	Wenn Sie für diesen Vorschlag sind, heben Sie bitte die Hand!	If you are in favor of this proposal, please raise your hand!		 [sound:googletts-1eff1bc0-e05dbde2-ca1b1dae-3655efb0-ed05ee33.mp3]	 [sound:googletts-a8f62965-3dbdb203-673ba9fd-24ee6027-03da0a00.mp3]	B1_goethe_verb
B12016	noun	der	Rücken	back	der Rücken, -	Mir tut der Rücken weh.	My back hurts.		[sound:word_B11524.mp3]	 [sound:googletts-0449f153-1d9d9ea2-c1563c7a-51ae45aa-3fd5898a.mp3]	B1_goethe_noun
B12017	verb		singen	to sing	singen, singt, sang, hat gesungen	Ich singe gern.	I like to sing.		 [sound:googletts-391fee75-b9b1b1b0-03521f3b-214788a3-d1a173ff.mp3]	 [sound:googletts-939e6e95-c4341dac-69822caa-1d74fa56-e04cacd2.mp3]	B1_goethe_verb
B12018	verb		singen	to sing	singen, singt, sang, hat gesungen	Ich kann heute nicht singen, ich bin erkältet.	I can&#x27;t sing today, I have a cold.		 [sound:googletts-391fee75-b9b1b1b0-03521f3b-214788a3-d1a173ff.mp3]	 [sound:googletts-3f22353f-c63039e6-5634749c-ca788e55-34e51b2c.mp3]	B1_goethe_verb
B12019	noun	die	Theorie	theory	die Theorie, -n	Das ist die Theorie. In der Praxis ist vieles ganz anders.	That&#x27;s the theory. In practice, things are very different.		[sound:word_B12372.mp3]	 [sound:googletts-78d69f5e-37029145-9dda85b0-8eaf5a3f-d913d79f.mp3]	B1_goethe_noun
B12020	noun	der	Inhalt	contents	der Inhalt, -e	Geben Sie den Inhalt der Packung in einen Liter kochendes Wasser.	Add the contents of the packet to one liter of boiling water.		[sound:word_B13466.mp3]	 [sound:googletts-498ce371-9967ffe3-edc4c83f-fef92f11-4eb4bc6a.mp3]	B1_goethe_noun
B12021	noun	das	Ereignis	event	das Ereignis, -se	Alle Zeitungen haben über diese Ereignisse berichtet.	All the newspapers reported on these events.		[sound:word_B13300.mp3]	 [sound:googletts-1d860d22-baa94d4f-9578fcbf-f835195a-f629aab7.mp3]	B1_goethe_noun
B12022	noun	das	Ereignis	event	das Ereignis, -se	Das Konzert war ein großes Ereignis.	The concert was a great event.		[sound:word_B13301.mp3]	 [sound:googletts-87f3cf76-7ac4fa26-12ddd953-bfe00488-fd6e71d7.mp3]	B1_goethe_noun
B12023	other		glücklich	happy, lucky	glücklich	Meine Schwester hat geheiratet und ist sehr glücklich.	My sister got married and is very happy.		 [sound:googletts-7cb43249-4ac437e7-768e32f5-a82e0365-aba88cfe.mp3]	 [sound:googletts-8d4b9dd7-700bd936-9c48bf8d-8b84a580-ae49b1be.mp3]	B1_goethe_other
B12024	other		glücklich	happy, lucky	glücklich	Ich wünsche Ihnen ein glückliches neues Jahr.	I wish you a happy new year.		 [sound:googletts-7cb43249-4ac437e7-768e32f5-a82e0365-aba88cfe.mp3]	 [sound:googletts-ad05f496-b60441a0-8aaa04d1-2cc88e9f-3bcc5aed.mp3]	B1_goethe_other
B12025	other		glücklich	happy, lucky	glücklich	Ich bin glücklich verheiratet.	I am happily married.		 [sound:googletts-7cb43249-4ac437e7-768e32f5-a82e0365-aba88cfe.mp3]	 [sound:googletts-e1e856a3-4a80c0ad-bc6c31c7-7d7b447f-a2fb03ee.mp3]	B1_goethe_other
B12026	noun	der	Rest	rest	der Rest, -e	Hier sind 100 Euro. Den Rest gebe ich dir später.	Here are 100 euros. I&#x27;ll give you the rest later.		[sound:word_B11206.mp3]	 [sound:googletts-33fb6672-42d3112a-257627bd-8852a36a-d135b568.mp3]	B1_goethe_noun
B12027	noun	der	Rest	rest	der Rest, -e	Es ist noch ein Rest Wein da. Möchtest du noch?	There&#x27;s still some wine left. Would you like some more?		[sound:word_B11207.mp3]	 [sound:googletts-ccd2089d-542010f3-5ccd09c4-ae67b116-040ed380.mp3]	B1_goethe_noun
